ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
56,Wyoming,WY,56021,Laramie County,56021001301,Census Tract 13.01; Laramie County; Wyoming,0.674770388096,2583,456,1386,216,1295,170,639,270,59,59,236,105,39,43,221,188,655,162,401,170,416,127,70,58,38,67,445,612,171,76,0,13,17,29,171,100,4,3,24.7,9.5,4.3,4.3,18.2,7.7,2.0,2.2,8.6,6.9,25.4,6.0,15.5,5.6,16.3,5.1,5.4,4.4,1.5,2.7,17.2,23.5,12.3,5.1,0.0,2.7,1.3,2.2,13.2,7.3,0.2,0.1,0.7785,0.5823,0.3671,0.0759,0.3354,2.1392,0.3987,0.8544,0.1139,0.6835,0.6582,0.8671,3.1771,0.8608,0.5949,0.5949,0.5949,0.8671,0.0,0.5253,0.9873,0.4114,2.7911,0.6709,8.7023,0.6835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2191,122,72,20,24,245,200,49,60,40,42,0,13,91,109,0,13,9.4,5.5,0.8,0.9,9.5,7.2,1.9,2.3,1.5,1.6,0.0,1.4,3.5,4.2,0.0,1.4
56,Wyoming,WY,56021,Laramie County,56021001302,Census Tract 13.02; Laramie County; Wyoming,3.1041631683979998,5020,614,2160,199,2034,227,310,203,117,91,428,174,62,40,228,145,1513,306,816,260,745,245,126,96,62,100,656,848,52,70,0,18,13,27,59,72,27,8,6.2,4.0,5.2,3.8,21.0,8.2,1.6,1.0,4.6,2.9,30.1,5.7,16.3,4.2,15.0,4.5,6.2,4.7,1.3,2.0,13.1,16.8,2.4,3.2,0.0,1.7,0.6,1.3,2.9,3.6,0.5,0.1,0.0633,0.7089,0.5759,0.0316,0.0506,1.4303,0.1456,0.9494,0.1772,0.6392,0.7278,0.8481,3.3417,0.9177,0.4177,0.4177,0.4177,0.4747,0.0,0.3671,0.481,0.5,1.8228,0.2468,7.0125,0.3418,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3119,125,99,1,2,504,198,67,69,0,18,0,18,84,79,0,18,6.1,5.0,0.0,0.1,10.0,3.9,1.3,1.3,0.0,0.7,0.0,0.7,1.7,1.5,0.0,0.7
56,Wyoming,WY,56021,Laramie County,56021001401,Census Tract 14.01; Laramie County; Wyoming,1.533314517336,3935,431,1546,151,1430,178,346,166,35,28,293,107,151,59,371,220,761,208,1088,172,472,137,57,46,14,55,1167,594,0,18,16,22,0,18,33,29,64,16,8.9,4.2,1.7,1.3,20.5,7.0,5.9,2.3,9.7,5.7,19.3,4.5,27.6,3.1,12.3,3.4,4.0,3.2,0.4,1.5,29.7,14.7,0.0,1.2,1.0,1.4,0.0,1.3,2.3,2.0,1.6,0.4,0.1456,0.2405,0.5443,0.5506,0.4494,1.9304,0.3165,0.6329,0.8228,0.3608,0.5063,0.6266,2.9494,0.7911,0.9114,0.9114,0.9114,0.0,0.1709,0.0,0.4114,0.6582,1.2405,0.1139,7.0317,0.3671,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4253,87,45,80,69,712,298,37,33,25,24,13,22,164,113,136,196,6.1,3.3,2.0,1.8,18.1,6.6,0.9,0.9,0.6,0.6,0.3,0.5,4.2,2.8,3.5,5.0
56,Wyoming,WY,56021,Laramie County,56021001402,Census Tract 14.02; Laramie County; Wyoming,4.890169861674,2756,365,1257,232,1238,232,392,208,40,56,246,88,63,49,215,176,650,114,614,169,422,136,82,62,4,50,305,499,169,67,0,13,69,83,80,38,141,11,15.0,7.7,3.0,4.0,19.9,6.1,3.1,2.4,8.3,6.4,23.6,5.0,22.3,4.4,16.4,4.7,6.6,4.9,0.2,1.9,11.1,18.0,13.4,4.7,0.0,2.9,5.6,6.6,6.5,3.3,5.1,0.8,0.3797,0.4557,0.5063,0.1962,0.3228,1.8607,0.2848,0.7975,0.4684,0.7089,0.7532,0.538,3.266,0.8924,0.3038,0.3038,0.3038,0.8734,0.0,0.9177,0.8418,0.8608,3.4937,0.943,8.9242,0.7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6818,150,88,0,13,163,93,49,73,35,44,0,13,13,23,45,64,12.1,7.1,0.0,1.3,5.9,3.3,1.8,2.6,1.3,1.6,0.0,1.3,0.5,0.8,1.6,2.3
56,Wyoming,WY,56021,Laramie County,56021001501,Census Tract 15.01; Laramie County; Wyoming,6.462198054346,5746,666,2505,239,2393,203,511,292,76,68,658,202,237,134,623,267,1002,136,1148,192,827,286,73,68,0,72,1624,846,204,85,197,105,2,24,219,95,4,5,8.9,5.0,2.5,2.3,27.5,8.1,6.0,3.3,11.1,4.2,17.4,2.9,20.0,2.5,14.7,4.7,3.1,2.8,0.0,1.4,28.3,14.4,8.1,3.3,7.9,4.3,0.1,1.0,9.2,4.1,0.1,0.1,0.1456,0.3671,0.7785,0.5633,0.538,2.3925,0.4747,0.4937,0.3228,0.5949,0.3608,0.0,1.7722,0.1962,0.8797,0.8797,0.8797,0.7532,0.4684,0.2911,0.9241,0.2532,2.69,0.6013,7.7344,0.4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2902,287,131,268,273,955,484,35,58,0,18,0,18,215,158,151,183,12.0,5.4,4.7,4.5,16.6,7.9,0.6,1.0,0.0,0.6,0.0,0.6,3.7,2.8,2.6,3.1
56,Wyoming,WY,56021,Laramie County,56021001502,Census Tract 15.02; Laramie County; Wyoming,1.842822760882,5230,791,2640,320,2513,328,946,428,74,74,644,221,303,155,582,379,934,227,837,311,960,312,60,73,0,72,1015,1094,373,157,569,278,22,41,159,113,5,2,18.1,7.7,2.6,2.8,25.6,8.1,8.0,3.8,11.4,7.4,17.9,5.4,16.0,4.8,18.8,5.4,2.4,2.9,0.0,1.4,19.4,20.7,14.1,5.7,21.6,9.2,0.9,1.6,6.3,4.4,0.1,0.0,0.538,0.3861,0.7405,0.7532,0.5759,2.9937,0.7025,0.538,0.1646,0.8671,0.2975,0.0,1.8672,0.2595,0.6772,0.6772,0.6772,0.9051,0.7911,0.4304,0.8354,0.2532,3.2152,0.8608,8.7533,0.7089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3200,450,144,104,123,834,469,37,56,0,18,0,18,40,68,0,18,17.9,5.8,2.0,2.3,15.9,8.3,0.7,1.1,0.0,0.7,0.0,0.7,0.8,1.3,0.0,0.7
56,Wyoming,WY,56021,Laramie County,56021001901,Census Tract 19.01; Laramie County; Wyoming,585.407313401608,5492,630,2074,160,2008,157,326,152,90,96,275,111,127,94,199,109,1104,169,1423,366,752,187,46,41,0,72,570,827,0,25,56,56,46,39,40,39,4,2,6.1,2.7,3.3,3.3,13.7,5.4,3.4,2.4,3.7,2.2,20.1,3.1,25.9,4.5,13.9,3.5,2.2,2.0,0.0,1.4,10.4,15.0,0.0,1.2,2.7,2.7,2.3,1.9,2.0,1.9,0.1,0.0,0.057,0.4747,0.1519,0.2468,0.019,0.9494,0.0443,0.6835,0.7278,0.4873,0.2468,0.0,2.1454,0.3797,0.2722,0.2722,0.2722,0.0,0.2405,0.7152,0.3544,0.2532,1.5633,0.1709,4.9303,0.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,129,76,0,18,456,337,38,90,5,9,0,18,49,54,22,34,6.4,3.8,0.0,0.7,8.3,5.7,0.7,1.6,0.1,0.2,0.0,0.7,0.9,1.0,0.4,0.6
56,Wyoming,WY,56021,Laramie County,56021001902,Census Tract 19.02; Laramie County; Wyoming,995.52971148985,4735,770,2142,269,1849,296,182,84,44,39,367,211,160,96,219,105,938,225,1122,397,534,148,44,48,0,52,601,1055,0,18,56,27,17,25,43,38,0,13,3.8,1.7,1.9,1.7,19.8,11.0,4.6,2.8,4.7,2.4,19.8,4.6,23.7,5.4,11.3,3.2,2.4,2.6,0.0,1.1,12.7,22.2,0.0,0.8,2.6,1.3,0.9,1.3,2.3,2.2,0.0,0.3,0.0127,0.2785,0.5,0.3671,0.0633,1.2216,0.0696,0.6519,0.5759,0.2848,0.2975,0.0,1.8101,0.2215,0.3987,0.3987,0.3987,0.0,0.2342,0.4304,0.4114,0.0,1.076,0.0633,4.5064,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393,87,61,0,13,297,194,97,144,0,13,0,13,81,46,126,180,4.7,3.1,0.0,0.8,6.3,4.0,2.0,3.0,0.0,0.8,0.0,0.8,1.7,0.9,2.7,3.8
56,Wyoming,WY,56021,Laramie County,56021002001,Census Tract 20.01; Laramie County; Wyoming,389.276485470066,4598,559,1759,195,1691,199,745,293,108,69,497,199,133,77,313,210,614,103,1172,266,528,174,62,54,12,54,579,738,27,34,77,47,13,18,54,39,3,2,16.2,6.1,4.6,3.0,29.4,11.2,4.2,2.5,6.9,4.4,13.4,2.7,25.5,3.7,11.6,3.8,3.6,3.2,0.3,1.3,12.6,16.0,1.5,1.9,4.4,2.6,0.8,1.1,3.2,2.3,0.1,0.0,0.4557,0.6139,0.8354,0.3101,0.1899,2.405,0.481,0.2595,0.6962,0.3165,0.462,0.5696,2.3038,0.462,0.3797,0.3797,0.3797,0.4051,0.3481,0.4051,0.5127,0.2532,1.9242,0.3165,7.0127,0.3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532,135,80,68,88,402,231,0,13,21,41,0,13,80,65,8,18,8.0,4.6,1.5,1.9,8.7,4.6,0.0,0.8,0.5,0.9,0.0,0.8,1.7,1.4,0.2,0.4
56,Wyoming,WY,56021,Laramie County,56021002002,Census Tract 20.02; Laramie County; Wyoming,664.827853872288,6529,872,2466,288,2366,299,734,434,106,101,432,178,113,109,331,217,684,234,1844,439,509,200,231,145,1,69,1916,1116,0,25,58,44,5,19,4,7,1,1,11.3,6.5,2.9,2.7,18.3,7.2,2.6,2.4,5.2,3.3,10.5,3.5,28.2,4.3,8.0,2.9,9.8,6.0,0.0,1.2,29.3,16.6,0.0,1.0,2.4,1.8,0.2,0.8,0.2,0.3,0.0,0.0,0.2089,0.4367,0.3734,0.1519,0.0823,1.2532,0.0886,0.1329,0.8481,0.0886,0.8924,0.0,1.962,0.2975,0.9051,0.9051,0.9051,0.0,0.2215,0.2975,0.0949,0.0,0.6139,0.019,4.7342,0.0759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6945,84,59,81,41,1311,603,0,18,0,18,0,18,508,286,16,27,3.6,2.5,1.2,0.7,20.1,8.2,0.0,0.6,0.0,0.6,0.0,0.6,7.8,4.2,0.2,0.4
